"전국","해장국",133.35,133.96,134.39,134.39,134.59,134.90
"전국","불고기",124.32,124.32,125.20,125.06,125.44,125.47
"전국","쇠고기(외식)",121.83,122.22,122.55,122.66,122.93,122.96
"전국","돼지갈비(외식)",126.01,126.66,127.06,127.24,127.40,127.68
"전국","삼겹살(외식)",124.80,125.07,125.33,125.54,125.74,125.80
"전국","오리고기(외식)",124.60,125.09,125.72,125.97,126.27,126.38
"전국","냉면",129.58,130.17,131.25,131.68,131.84,132.13
"전국","칼국수",132.61,132.97,133.21,133.54,133.81,133.91
"전국","죽(외식)",125.76,125.76,125.76,125.76,125.76,126.77
"전국","생선초밥",119.64,119.64,119.90,120.13,120.34,120.73
"전국","생선회(외식)",136.63,136.72,137.58,137.83,137.97,138.52
"전국","자장면",136.98,136.93,137.77,138.13,138.24,138.32
"전국","짬뽕",132.85,132.86,133.64,133.95,134.30,134.38
"전국","탕수육",123.49,123.48,123.89,124.13,124.25,124.33
"전국","볶음밥",131.57,131.59,132.18,132.59,132.76,132.98
"전국","돈가스",130.85,131.22,131.89,132.21,132.67,132.61
"전국","스테이크",120.96,121.25,121.38,121.47,121.57,121.66
"전국","스파게티",120.82,120.92,121.08,121.11,121.24,121.48
"전국","라면(외식)",133.68,134.02,134.66,135.31,135.31,135.90
"전국","김밥",142.24,142.61,143.10,143.82,143.91,144.78
"전국","떡볶이",138.35,138.86,139.73,140.24,140.24,140.48
"전국","치킨",131.09,131.31,131.47,131.77,132.11,132.06
"전국","햄버거",139.59,140.82,140.82,140.82,141.81,141.81
"전국","피자",119.68,119.68,119.68,119.68,119.68,119.68
"전국","쌀국수",129.02,129.35,129.92,129.93,130.38,130.45
"전국","커피(외식)",111.51,111.51,111.51,111.48,111.58,111.58
"전국","기타음료(외식)",107.34,107.34,107.34,107.34,107.43,107.43
"전국","소주(외식)",116.68,116.68,116.73,116.73,116.93,118.50
"전국","맥주(외식)",119.43,119.45,119.63,119.64,119.71,120.83
"전국","막걸리(외식)",120.24,120.24,120.36,120.63,120.63,120.63
"전국","구내식당식사비",125.16,125.93,126.24,126.29,126.36,126.75
"전국","도시락",140.45,140.45,140.45,140.45,144.73,145.69
"전국","외식제외",120.40,120.14,121.14,122.53,122.04,122.92
"전국","의복수선료",127.22,128.23,131.51,133.06,133.81,134.60
"전국","세탁료",139.94,140.43,145.55,148.98,151.92,153.40
"전국","설비수리비",124.09,124.44,125.11,125.45,125.93,126.27
"전국","공동주택관리비",131.63,131.33,130.76,131.70,131.06,130.91
"전국","가전제품수리비",146.45,146.45,146.45,146.45,161.24,161.24
"전국","가전제품렌탈비",96.69,96.69,96.69,97.21,97.21,97.21
"전국","가사도우미료",122.18,122.54,122.89,123.45,123.61,123.80
"전국","간병도우미료",142.15,142.73,144.29,144.43,144.46,145.00
"전국","건강기기렌탈비",101.17,104.23,106.52,106.52,108.49,119.94
"전국","건강검진비",107.52,107.80,108.25,107.91,108.25,108.62
"전국","치과보철료",106.12,106.52,107.12,107.20,107.29,107.27
"전국","병원검사료",63.34,63.43,63.43,63.45,63.37,63.39
